"LOG:concept:name","LOG:lifecycle:model","LOG:source","LOG:Calculation Time (ms)","LOG:Num. States","LOG:Trace Fitness","LOG:Title of Visualization","LOG:Exit code of alignment for trace","LOG:Model move cost empty trace","LOG:Number of LPs solved","LOG:Queued States","LOG:Raw Fitness Cost","LOG:Move-Model Fitness","LOG:Pre-processing time (ms)","LOG:Move-Log Fitness","LOG:Trace Length","LOG:Approximate memory used (kb)","TRACE:concept:name","TRACE:LogType","TRACEAL:Raw Fitness Cost","TRACEAL:Calculation Time (ms)","TRACEAL:Num. States","TRACEAL:Move-Model Fitness","TRACEAL:Trace Fitness","TRACEAL:Pre-processing time (ms)","TRACEAL:Move-Log Fitness","TRACEAL:Trace Length","TRACEAL:Exit code of alignment for trace","TRACEAL:Approximate memory used (kb)","TRACEAL:Number of LPs solved","TRACEAL:Queued States","EVT:concept:name","EVT:time:timestamp","EVT:lifecycle:transition","EVT:elementId","EVT:processId","EVTAL:Transition","EVTAL:TransitionID","EVTAL:TransEvClass","EVTAL:Cost","EVTAL:Marking","EVTAL:ParikhVector","EVTAL:ActivityInstance",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","submit intermediate test","2022-12-23T15:15:27.377+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,1) (do theoretical lectures,1) (evaluate results,2) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,2) (test terminated,2)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","test terminated","2022-12-23T15:15:28.377+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,1) (do theoretical lectures,1) (evaluate results,2) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,1) (test terminated,2)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","evaluate results","2022-12-23T15:15:30.062+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,1) (do theoretical lectures,1) (evaluate results,2) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,1) (test terminated,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","do theoretical lectures","2022-12-23T15:15:34.615+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,1) (do theoretical lectures,1) (evaluate results,1) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,1) (test terminated,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","do lab lectures","2022-12-23T15:15:37.615+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,1) (evaluate results,1) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,1) (test terminated,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","submit intermediate test","2022-12-23T15:15:40.615+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (evaluate results,1) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,1) (test terminated,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","test terminated","2022-12-23T15:15:41.615+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (evaluate results,1) (feedback received,1) (final evaluation,1) (gather feedback,1) (test terminated,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","evaluate results","2022-12-23T15:15:45.782+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 5f7172e5-14ca-4069-9438-74e4b2f3cd69","evaluate results","0","[(,1)]","[(Course terminated,1) (evaluate results,1) (feedback received,1) (final evaluation,1) (gather feedback,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","null","null","null","null","null","","node 880d8e69-7264-45ba-ace2-2ff42dbbc0c4","null","0","[(,1)]","[(Course terminated,1) (feedback received,1) (final evaluation,1) (gather feedback,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","gather feedback","2022-12-23T15:15:47.782+01:00","complete","Activity_17wsdag","Process_1pgml2g","gather feedback","node 38936551-a239-435e-8110-580f5b28016a","gather feedback","0","[(,1) (,1)]","[(Course terminated,1) (feedback received,1) (final evaluation,1) (gather feedback,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","feedback received","2022-12-23T15:15:50.782+01:00","complete","Event_1dztnn3","Process_1pgml2g","feedback received","node cc6110a5-9ec5-4bb3-8fd5-aeaa4ca45412","feedback received","0","[(,1) (,1)]","[(Course terminated,1) (feedback received,1) (final evaluation,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","null","null","null","null","null","final evaluation","node 3b3c43bc-9638-4711-8d59-dae4aa4bfbc3","final evaluation","1","[(,1) (,1)]","[(Course terminated,1) (final evaluation,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","null","null","null","null","null","","node 24fd53d7-d532-40df-bf0c-8ce1cf2e1c11","null","0","[(,1) (,1)]","[(Course terminated,1) (final evaluation,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","Course terminated","2022-12-23T15:16:15.630+01:00","complete","Event_0dk9w1l","Process_1pgml2g","course terminated","node 01716397-7257-4d4c-93b8-961b5b4fed1c","Course terminated","0","[(,1)]","[(Course terminated,1) (final evaluation,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","47","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","final evaluation","2022-12-23T15:16:15.630+01:00","complete","Activity_0n6kkq5","Process_1pgml2g","null","null","null","1","[(end,1)]","[(final evaluation,1)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","27","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","teaching activity assigned","2022-12-14T11:00:50.314+01:00","complete","StartEvent_0ckyvch","Process_1pgml2g","Teaching activity assigned","node af70ebfc-36a6-4eac-bffa-381100678771","teaching activity assigned","0","[(start,1)]","[(Course terminated,1) (Define UDA,1) (Deliver UDA,1) (define program,1) (do lab lectures,6) (do pilot lecture,1) (do theoretical lectures,6) (evaluate results,6) (feedback received,1) (final evaluation,1) (gather feedback,1) (lectures start,1) (prepare evaluation,1) (prepare lab lectures,1) (prepare slides,1) (submit intermediate test,6) (teaching activity assigned,1) (test terminated,6)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","27","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","define program","2022-12-14T11:00:53.091+01:00","complete","Activity_0dp1dgh","Process_1pgml2g","define program","node e7ae441a-47ba-4ccf-98e9-aeb4d8e1ee67","define program","0","[(,1)]","[(Course terminated,1) (Define UDA,1) (Deliver UDA,1) (define program,1) (do lab lectures,6) (do pilot lecture,1) (do theoretical lectures,6) (evaluate results,6) (feedback received,1) (final evaluation,1) (gather feedback,1) (lectures start,1) (prepare evaluation,1) (prepare lab lectures,1) (prepare slides,1) (submit intermediate test,6) (test terminated,6)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","27","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","prepare slides","2022-12-14T11:00:58.138+01:00","complete","Activity_1q1l9of","Process_1pgml2g","prepare slides","node 7317d716-6ce6-402d-b292-4ffb27ddb5ec","prepare slides","0","[(,1) (p6,1) (,1)]","[(Course terminated,1) (Define UDA,1) (Deliver UDA,1) (do lab lectures,6) (do pilot lecture,1) (do theoretical lectures,6) (evaluate results,6) (feedback received,1) (final evaluation,1) (gather feedback,1) (lectures start,1) (prepare evaluation,1) (prepare lab lectures,1) (prepare slides,1) (submit intermediate test,6) (test terminated,6)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","27","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","prepare evaluation","2022-12-14T11:01:02.601+01:00","complete","Activity_0a6x480","Process_1pgml2g","prepare evaluation","node 9bef2268-34e1-47cb-8cd6-f7a7d432e181","prepare evaluation","0","[(p6,1) (,1) (,1)]","[(Course terminated,1) (Define UDA,1) (Deliver UDA,1) (do lab lectures,6) (do pilot lecture,1) (do theoretical lectures,6) (evaluate results,6) (feedback received,1) (final evaluation,1) (gather feedback,1) (lectures start,1) (prepare evaluation,1) (prepare lab lectures,1) (submit intermediate test,6) (test terminated,6)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","27","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","prepare lab lectures","2022-12-14T11:01:12.073+01:00","complete","Activity_09myjy5","Process_1pgml2g","prepare lab lectures","node 273051d3-72aa-48b1-b033-2bb0546192dc","prepare lab lectures","0","[(p6,1) (,1) (,1)]","[(Course terminated,1) (Define UDA,1) (Deliver UDA,1) (do lab lectures,6) (do pilot lecture,1) (do theoretical lectures,6) (evaluate results,6) (feedback received,1) (final evaluation,1) (gather feedback,1) (lectures start,1) (prepare lab lectures,1) (submit intermediate test,6) (test terminated,6)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","27","MXML.EnactmentLog","2.0","30.413","435.0","0.9767441860465116","0.9672131147540983","0.304","0.9767441860465116","43.0","1.0","42.0","4.0","435.0","Define UDA","2022-12-14T11:01:13.589+01:00","complete","Activity_05joqm6","Process_1pgml2g","Define UDA","node 733d5c5f-296f-44b3-bf73-6ab921fdd507","Define UDA","0","[(,1) (,1) (,1)]","[(Course terminated,1) (Define UDA,1) (Deliver UDA,1) (do lab lectures,6) (do pilot lecture,1) (do theoretical lectures,6) (evaluate results,6) (feedback received,1) (final evaluation,1) (gather feedback,1) (lectures start,1) (submit intermediate test,6) (test terminated,6)]","null",
